source_lang,target_lang,train_dataset,dataset_size,test_dataset,m2m100_ft_spBLEU_mean,m2m100_ft_spBLEU_se,m2m100_ft_chrF2++_mean,m2m100_ft_chrF2++_se,m2m100_ft_BLEU_mean,m2m100_ft_BLEU_se,m2m100_ft_chrF2_mean,m2m100_ft_chrF2_se,m2m100_ft_TER_mean,m2m100_ft_TER_se,m2m100_ft_comet_score_mean,m2m100_ft_comet_score_se,m2m100_noft_spBLEU_mean,m2m100_noft_spBLEU_se,m2m100_noft_chrF2++_mean,m2m100_noft_chrF2++_se,m2m100_noft_BLEU_mean,m2m100_noft_BLEU_se,m2m100_noft_chrF2_mean,m2m100_noft_chrF2_se,m2m100_noft_TER_mean,m2m100_noft_TER_se,m2m100_noft_comet_score_mean,m2m100_noft_comet_score_se,small100_ft_spBLEU_mean,small100_ft_spBLEU_se,small100_ft_chrF2++_mean,small100_ft_chrF2++_se,small100_ft_BLEU_mean,small100_ft_BLEU_se,small100_ft_chrF2_mean,small100_ft_chrF2_se,small100_ft_TER_mean,small100_ft_TER_se,small100_ft_comet_score_mean,small100_ft_comet_score_se,small100_noft_spBLEU_mean,small100_noft_spBLEU_se,small100_noft_chrF2++_mean,small100_noft_chrF2++_se,small100_noft_BLEU_mean,small100_noft_BLEU_se,small100_noft_chrF2_mean,small100_noft_chrF2_se,small100_noft_TER_mean,small100_noft_TER_se,small100_noft_comet_score_mean,small100_noft_comet_score_se,nllb_ft_spBLEU_mean,nllb_ft_spBLEU_se,nllb_ft_chrF2++_mean,nllb_ft_chrF2++_se,nllb_ft_BLEU_mean,nllb_ft_BLEU_se,nllb_ft_chrF2_mean,nllb_ft_chrF2_se,nllb_ft_TER_mean,nllb_ft_TER_se,nllb_ft_comet_score_mean,nllb_ft_comet_score_se,nllb_noft_spBLEU_mean,nllb_noft_spBLEU_se,nllb_noft_chrF2++_mean,nllb_noft_chrF2++_se,nllb_noft_BLEU_mean,nllb_noft_BLEU_se,nllb_noft_chrF2_mean,nllb_noft_chrF2_se,nllb_noft_TER_mean,nllb_noft_TER_se,nllb_noft_comet_score_mean,nllb_noft_comet_score_se,trfm_spBLEU_mean,trfm_spBLEU_se,trfm_chrF2++_mean,trfm_chrF2++_se,trfm_BLEU_mean,trfm_BLEU_se,trfm_chrF2_mean,trfm_chrF2_se,trfm_TER_mean,trfm_TER_se,trfm_comet_score_mean,trfm_comet_score_se,genetic,geographic,syntactic,inventory,phonological,featural,dev_size,test_size,train_word_vocab_size,dev_word_vocab_size,test_word_vocab_size,avg_train_sentence_length,avg_dev_sentence_length,avg_test_sentence_length,train_dev_word_overlap,train_test_word_overlap,dev_test_word_overlap,ttr_train,ttr_dev,ttr_test,train_dev_ttr_distance,train_test_ttr_distance,dev_test_ttr_distance,train_dev_jsd,train_test_jsd,dev_test_jsd,train_dev_tf_idf,train_test_tf_idf,dev_test_tf_idf,train_dev_st_similarity,train_test_st_similarity,dev_test_st_similarity,eng_target,morphological
eng,hau,MT560_OPUS100,99851,flores,3.7,0.4,22.8,0.6,1.9,0.3,25.3,0.6,102.4,2.1,0.5766,0.129,8.8,0.6,29.4,0.6,5.0,0.5,31.4,0.6,85.6,1.3,0.5824,0.1196,8.2,0.7,29.2,0.7,5.2,0.5,31.4,0.7,85.7,1.3,0.6049,0.1195,10.1,0.6,32.9,0.6,6.2,0.5,35.1,0.6,80.5,1.0,0.6155,0.1064,27.8,1.2,51.7,0.9,21.6,1.1,54.3,0.9,63.1,1.4,0.8107,0.0868,28.1,1.2,50.7,0.9,21.8,1.1,53.3,0.9,62.4,1.3,0.8051,0.0889,0.2,0.1,15.4,0.2,0.0,0.0,17.8,0.2,172.4,7.0,0.4587,0.065,1.0,0.1885,0.3986,0.5337,0.409,0.4752,997.0,1012.0,39.0,40.0,42.0,75.21170544110726,108.66700100300903,111.31719367588931,0.4936708860759494,0.4814814814814814,0.4878048780487805,5.193100792493812e-06,0.0003692046409023,0.0003728262895795,0.9720665556741392,0.972335999029859,9.436253076336292e-05,0.0975600699142372,0.0939444149611199,0.0134501550623585,0.0084821048489397,0.0073803472810342,0.0044036080615151,0.0333396196365356,0.0319002866744995,0.0010663270950317,0.0,0.5884
eng,hau,MT560_OPUS100,99851,MT560_OPUS100,36.4,0.8,53.3,0.7,26.8,0.9,55.0,0.7,60.9,1.2,0.8133,0.1055,3.6,0.3,20.9,0.5,3.1,0.3,21.7,0.5,96.8,1.2,0.5702,0.1583,16.1,0.8,36.1,0.7,11.6,0.6,37.6,0.7,85.2,1.8,0.7315,0.1427,12.9,0.7,32.8,0.7,9.1,0.5,34.2,0.7,91.5,2.0,0.6939,0.1524,47.3,0.9,62.9,0.8,37.4,1.0,64.3,0.8,47.4,1.1,0.8398,0.1005,45.2,1.0,61.2,0.8,36.0,1.0,62.7,0.8,49.5,1.2,0.8348,0.1047,8.3,0.5,27.5,0.4,5.2,0.4,28.4,0.4,122.4,4.4,0.6413,0.1096,1.0,0.1885,0.3986,0.5337,0.409,0.4752,997.0,1997.0,39.0,40.0,32.0,75.21170544110726,108.66700100300903,73.31747621432149,0.4936708860759494,0.4507042253521127,0.4444444444444444,5.193100792493812e-06,0.0003692046409023,0.0002185568418536,0.9720665556741392,0.9530428381784578,0.4751128418200482,0.0975600699142372,0.0128258231186424,0.1016962768133056,0.0084821048489397,0.0075474715454082,0.0219122008240861,0.0333396196365356,0.0005663633346557,0.0377463102340698,0.0,0.5884
amh,eng,OPUS_bible,28539,MT560_OPUS_GlobalVoices,1.9,0.2,20.3,0.4,1.3,0.2,22.2,0.4,130.2,3.2,0.5143,0.1007,8.5,0.7,27.2,0.7,4.9,0.5,29.4,0.8,103.7,2.6,0.6099,0.1544,2.2,0.2,21.0,0.4,1.2,0.2,22.9,0.4,140.4,5.9,0.525,0.1066,9.7,0.7,30.1,0.7,6.2,0.5,32.5,0.7,94.3,2.8,0.6562,0.135,19.6,0.9,41.2,0.9,13.7,0.8,43.8,0.9,78.2,1.3,0.7835,0.1318,19.8,0.9,41.2,0.9,13.9,0.8,43.9,0.9,75.6,1.2,0.789,0.1293,0.4,0.1,16.8,0.2,0.2,0.2,18.7,0.2,167.9,4.2,0.4256,0.053,1.0,0.2286,0.54,0.492,0.3277,0.5186,1000.0,1598.0,32.0,26.0,61.0,100.51329759276778,88.127,94.56821026282852,0.4482758620689655,0.3440860215053763,0.2988505747126437,1.1155465707575504e-05,0.0002950287653046,0.0004036527263102,0.925806803796268,0.945491175351946,0.0724161598045338,0.0452603356040739,0.101871856811456,0.0930356115808872,0.0076898396627329,0.0204248306874292,0.0132374068128631,0.1375988125801086,0.4459034204483032,0.4806082844734192,1.0,0.5779
amh,eng,OPUS_bible,28539,flores,3.3,0.3,24.8,0.5,2.5,0.3,26.3,0.5,126.4,3.8,0.5316,0.1035,14.6,0.8,37.3,0.8,10.6,0.7,39.2,0.8,83.4,2.1,0.6851,0.1377,3.7,0.3,25.5,0.6,2.7,0.3,27.0,0.6,129.2,5.6,0.5472,0.1033,16.7,0.8,41.0,0.7,12.9,0.8,42.9,0.7,74.0,1.6,0.7208,0.1129,37.7,1.1,58.8,0.9,30.4,1.1,60.6,0.9,50.4,1.2,0.871,0.0563,36.8,1.1,57.9,0.9,29.4,1.1,59.9,0.9,49.5,1.2,0.8694,0.0554,0.7,0.1,18.4,0.2,0.5,0.1,20.2,0.3,165.0,3.9,0.4266,0.0448,1.0,0.2286,0.54,0.492,0.3277,0.5186,1000.0,1012.0,32.0,26.0,39.0,100.51329759276778,88.127,106.64229249011858,0.4482758620689655,0.4507042253521127,0.4,1.1155465707575504e-05,0.0002950287653046,0.0003613721020737,0.925806803796268,0.9392134454363612,0.0337043051078888,0.0452603356040739,0.0982290252982284,0.0898861840780016,0.0076898396627329,0.019507181876267,0.0217412868195304,0.1375988125801086,0.5540951192378998,0.6132340133190155,1.0,0.5779
amh,eng,OPUS_bible,28539,MT560_OPUS100,3.5,0.2,26.5,0.4,3.0,0.3,28.2,0.4,95.3,1.1,0.5902,0.1109,5.1,0.3,26.1,0.4,4.2,0.3,27.7,0.4,90.2,1.3,0.6078,0.1137,4.4,0.3,28.4,0.4,3.9,0.3,30.1,0.4,91.9,1.5,0.6085,0.1114,8.2,0.4,31.2,0.5,6.8,0.4,32.6,0.5,85.4,1.8,0.6475,0.118,23.5,0.7,44.0,0.6,22.9,0.8,45.1,0.6,61.7,1.1,0.7382,0.119,25.5,0.8,45.6,0.7,24.8,0.8,46.6,0.7,59.4,1.1,0.7449,0.1223,1.0,0.1,20.7,0.3,0.8,0.1,22.6,0.3,140.3,3.0,0.477,0.0795,1.0,0.2286,0.54,0.492,0.3277,0.5186,1000.0,1983.0,32.0,26.0,36.0,100.51329759276778,88.127,80.28038325769037,0.4482758620689655,0.4705882352941176,0.4193548387096774,1.1155465707575504e-05,0.0002950287653046,0.0002261363350837,0.925806803796268,0.9037721011259684,0.0928116110152682,0.0452603356040739,0.0330682774126727,0.0439131815272081,0.0076898396627329,0.0035116558811756,0.0050522673264609,0.1375988125801086,0.1007460951805114,0.1033633351325988,1.0,0.5779
amh,eng,OPUS_bible,28539,OPUS_bible,26.1,1.1,47.8,0.8,20.4,1.0,48.5,0.8,69.8,1.8,0.7621,0.0887,7.5,0.6,28.2,0.6,5.5,0.5,29.2,0.6,102.5,3.1,0.597,0.1169,28.3,1.1,49.6,0.8,21.8,1.1,50.3,0.8,67.4,1.9,0.7735,0.0844,12.2,0.8,34.5,0.7,9.2,0.7,35.4,0.7,91.4,3.3,0.6577,0.1096,57.4,1.3,71.8,0.9,50.4,1.4,72.3,0.9,35.1,1.6,0.8624,0.0563,37.4,1.1,59.6,0.8,30.7,1.1,61.0,0.8,49.2,1.7,0.8327,0.0574,9.3,0.6,31.4,0.5,5.5,0.5,32.3,0.5,102.3,2.8,0.5896,0.0785,1.0,0.2286,0.54,0.492,0.3277,0.5186,1000.0,1000.0,32.0,26.0,26.0,100.51329759276778,88.127,103.16,0.4482758620689655,0.4482758620689655,0.5,1.1155465707575504e-05,0.0002950287653046,0.0002520356727413,0.925806803796268,0.913436165487568,0.0290986836119883,0.0452603356040739,0.0336871093538507,0.0299593839673691,0.0076898396627329,0.00442821100368,0.0026910045545088,0.1375988125801086,0.0744605660438537,0.0441407561302185,1.0,0.5779
amh,eng,OPUS_bible,28539,OPUS_Tanzil,2.3,0.5,20.8,0.8,2.2,0.6,22.3,0.8,105.6,2.8,0.5685,0.1004,2.8,0.6,18.7,0.9,2.3,0.6,19.9,1.0,95.0,2.1,0.5493,0.1027,2.8,0.6,21.6,0.8,2.6,0.7,22.9,0.8,102.9,4.2,0.5795,0.1078,4.8,1.0,21.5,1.1,4.0,0.9,22.7,1.1,92.8,3.7,0.5857,0.1139,15.9,1.7,33.0,1.5,14.5,1.6,34.0,1.5,74.3,2.4,0.6809,0.1177,16.4,1.8,33.3,1.7,15.1,1.7,34.4,1.7,72.7,2.3,0.686,0.1216,0.7,0.3,18.5,0.5,0.6,0.5,20.1,0.5,170.1,7.1,0.4842,0.0631,1.0,0.2286,0.54,0.492,0.3277,0.5186,1000.0,500.0,32.0,26.0,28.0,100.51329759276778,88.127,40.352,0.4482758620689655,0.4333333333333333,0.4814814814814814,1.1155465707575504e-05,0.0002950287653046,0.0013877874702616,0.925806803796268,0.9839879947028516,0.6200156122300808,0.0452603356040739,0.0429358490252154,0.042954498932753,0.0076898396627329,0.0074633771109219,0.0061466059675839,0.1375988125801086,0.1263080239295959,0.1208420991897583,1.0,0.5779
amh,eng,OPUS_bible,28539,MT560_OPUS_Tatoeba,11.8,3.6,35.4,3.8,9.0,3.7,34.7,3.9,120.5,30.3,0.6931,0.1657,24.7,4.5,44.5,4.3,21.8,4.9,44.5,4.4,70.3,6.4,0.7795,0.1706,21.3,4.2,42.0,3.9,18.2,4.2,41.1,4.0,77.5,8.3,0.7528,0.1719,34.7,5.1,56.4,4.3,33.1,5.9,56.4,4.4,53.1,5.5,0.8344,0.1566,50.9,5.7,68.2,4.5,41.6,6.5,69.1,4.9,41.2,6.7,0.913,0.1092,51.2,5.7,69.7,4.3,43.7,6.6,70.7,4.4,35.5,5.6,0.921,0.0979,2.8,0.9,22.4,2.1,1.0,1.1,22.3,2.1,217.0,14.7,0.5079,0.1084,1.0,0.2286,0.54,0.492,0.3277,0.5186,1000.0,189.0,32.0,26.0,24.0,100.51329759276778,88.127,15.687830687830688,0.4482758620689655,0.4285714285714285,0.48,1.1155465707575504e-05,0.0002950287653046,0.0080944350758853,0.925806803796268,0.997245569686374,0.9284317911202822,0.0452603356040739,0.0940656340168118,0.0894091317419594,0.0076898396627329,0.0295660208091574,0.0276356712469947,0.1375988125801086,0.585045725107193,0.5589772164821625,1.0,0.5779
amh,eng,OPUS_bible,28539,bible,20.1,0.8,42.9,0.7,15.5,0.8,43.9,0.7,73.7,1.6,0.7435,0.0854,7.1,0.5,27.8,0.6,5.0,0.5,28.7,0.6,100.8,2.9,0.5898,0.1132,20.9,0.9,44.0,0.7,16.1,0.9,45.1,0.7,72.2,1.8,0.752,0.0829,11.5,0.7,33.6,0.7,8.5,0.7,34.4,0.7,90.1,3.1,0.6496,0.106,40.4,1.1,60.0,0.8,34.1,1.2,61.0,0.8,46.7,1.4,0.8268,0.0611,27.6,0.9,51.4,0.7,21.4,0.9,52.9,0.7,57.3,1.5,0.8006,0.0624,7.5,0.5,29.5,0.5,4.8,0.4,30.5,0.5,102.0,2.7,0.5823,0.0759,1.0,0.2286,0.54,0.492,0.3277,0.5186,1000.0,1000.0,32.0,26.0,26.0,100.51329759276778,88.127,106.372,0.4482758620689655,0.4482758620689655,0.5,1.1155465707575504e-05,0.0002950287653046,0.0002444252246831,0.925806803796268,0.9108038025818446,0.0428617365892057,0.0452603356040739,0.0398590866510194,0.0505099404140877,0.0076898396627329,0.0053642355783095,0.0085305441397112,0.1375988125801086,0.0803211331367492,0.0579497814178466,1.0,0.5779
eng,amh,OPUS_bible,28539,MT560_OPUS100,3.1,0.2,11.5,0.3,0.3,0.2,13.9,0.3,98.4,0.9,0.7105,0.1276,0.3,0.1,5.1,0.2,0.0,0.0,5.8,0.2,162.4,4.0,0.4822,0.1641,3.4,0.2,11.8,0.3,0.4,0.1,14.2,0.3,98.7,1.4,0.7168,0.1232,2.1,0.2,11.3,0.3,0.3,0.3,13.1,0.3,101.3,1.3,0.637,0.1548,23.6,0.8,33.4,0.8,13.2,0.7,34.8,0.8,69.1,0.9,0.8132,0.1174,31.4,0.9,40.7,0.8,21.5,0.9,41.2,0.8,61.4,1.1,0.8287,0.1171,0.5,0.1,6.9,0.1,0.0,0.0,8.5,0.2,114.6,3.2,0.5514,0.112,1.0,0.2286,0.54,0.492,0.3277,0.5186,1000.0,1983.0,272.0,210.0,270.0,56.55797329969516,57.474,50.90166414523449,0.4356846473029045,0.4501845018450184,0.40625,0.0001685141266879,0.0036538260778786,0.0026749093502942,0.9098872277585044,0.8779726166875043,0.1339286100928691,0.1183182855449145,0.1677482830922012,0.1897608800498588,0.036425015783107,0.038151129129078,0.0628250182631361,0.0539560914039611,0.040165901184082,0.0647794604301452,0.0,0.5779
eng,amh,OPUS_bible,28539,OPUS_bible,23.3,1.0,33.6,0.9,9.8,0.9,36.4,1.0,75.7,1.2,0.8445,0.0758,0.2,0.1,5.3,0.3,0.0,0.0,6.3,0.4,192.1,8.0,0.4137,0.1332,24.2,1.0,34.2,0.9,10.2,0.9,37.0,0.9,75.8,1.9,0.8427,0.081,2.2,0.3,14.2,0.5,0.6,0.2,16.2,0.5,113.9,2.5,0.6342,0.128,39.7,1.4,47.2,1.2,22.2,1.4,49.9,1.2,61.5,1.5,0.8881,0.0623,28.7,1.2,37.2,1.0,12.8,1.1,40.3,1.1,78.1,1.5,0.8809,0.0638,4.9,0.5,15.4,0.5,1.1,0.3,17.5,0.5,110.1,4.2,0.6368,0.1023,1.0,0.2286,0.54,0.492,0.3277,0.5186,1000.0,1000.0,272.0,210.0,212.0,56.55797329969516,57.474,62.492,0.4356846473029045,0.4359504132231405,0.4691943127962085,0.0001685141266879,0.0036538260778786,0.0033924342315816,0.9098872277585044,0.90312043145462,0.0059369200292584,0.1183182855449145,0.0871049564625739,0.0902401897448735,0.036425015783107,0.0169303735179483,0.0158669578516508,0.0539560914039611,0.0208392739295959,0.0229750871658325,0.0,0.5779
eng,amh,OPUS_bible,28539,flores,2.3,0.2,10.1,0.3,0.2,0.2,12.0,0.3,102.9,3.1,0.637,0.1255,3.1,0.3,11.8,0.5,0.8,0.2,13.0,0.5,129.7,5.0,0.5257,0.1655,2.3,0.3,10.5,0.3,0.5,0.2,12.3,0.4,112.2,4.4,0.623,0.1314,7.7,0.5,19.4,0.5,2.5,0.4,21.0,0.5,93.6,2.4,0.655,0.1265,28.6,1.0,36.8,0.8,11.0,0.8,39.8,0.8,74.0,1.2,0.8797,0.0703,29.3,1.0,37.3,0.9,12.2,0.9,40.2,1.0,75.7,1.2,0.8725,0.0856,0.2,0.1,6.4,0.1,0.1,0.1,7.8,0.2,123.0,4.5,0.4613,0.075,1.0,0.2286,0.54,0.492,0.3277,0.5186,1000.0,1012.0,272.0,210.0,268.0,56.55797329969516,57.474,70.45256916996047,0.4356846473029045,0.4407407407407407,0.399581589958159,0.0001685141266879,0.0036538260778786,0.0037588712165839,0.9098872277585044,0.9123477315650936,0.0007809748074022,0.1183182855449145,0.1858716660267423,0.2086790911054544,0.036425015783107,0.0598732386830176,0.1029177347732753,0.0539560914039611,0.3438113331794739,0.4290035367012024,0.0,0.5779
eng,amh,OPUS_bible,28539,bible,21.4,1.0,31.8,0.9,8.5,0.8,34.6,0.9,78.8,1.2,0.8332,0.0782,0.2,0.1,5.0,0.3,0.0,0.0,5.9,0.3,205.2,7.8,0.4011,0.1352,22.9,1.0,33.0,0.9,9.4,0.8,35.8,0.9,77.7,1.6,0.8352,0.081,2.1,0.2,13.8,0.5,0.5,0.4,15.8,0.5,118.3,3.8,0.6325,0.1382,39.9,1.4,47.2,1.2,21.9,1.4,49.9,1.2,61.5,1.5,0.8866,0.0627,27.4,1.1,35.9,1.0,11.2,1.0,38.9,1.0,79.6,1.5,0.8793,0.0577,4.1,0.4,14.4,0.4,1.0,0.4,16.6,0.4,110.9,3.4,0.6258,0.096,1.0,0.2286,0.54,0.492,0.3277,0.5186,1000.0,1000.0,272.0,210.0,212.0,56.55797329969516,57.474,62.492,0.4356846473029045,0.4359504132231405,0.4691943127962085,0.0001685141266879,0.0036538260778786,0.0033924342315816,0.9098872277585044,0.90312043145462,0.0059369200292584,0.1183182855449145,0.0871049564625739,0.0902401897448735,0.036425015783107,0.0169303735179483,0.0158669578516508,0.0539560914039611,0.0208392739295959,0.0229750871658325,0.0,0.5779
eng,amh,OPUS_bible,28539,MT560_OPUS_Tatoeba,11.1,2.8,25.3,2.8,0.0,0.0,26.9,3.0,84.6,5.0,0.8883,0.0746,2.5,2.1,16.7,2.6,1.7,2.1,17.6,2.7,123.2,15.2,0.7801,0.154,12.1,3.0,25.6,3.0,3.5,4.0,26.6,3.1,82.3,5.4,0.8822,0.0943,7.4,2.7,22.3,3.0,2.5,2.9,23.7,3.1,106.3,6.6,0.8212,0.133,37.8,4.8,53.2,4.3,21.7,7.2,55.4,4.3,58.6,5.3,0.9498,0.0464,35.9,4.6,52.7,4.1,18.2,6.9,54.9,4.3,62.0,5.8,0.9502,0.0428,2.5,1.0,12.5,1.7,0.8,1.1,13.3,1.8,160.2,9.2,0.6483,0.1193,1.0,0.2286,0.54,0.492,0.3277,0.5186,1000.0,189.0,272.0,210.0,144.0,56.55797329969516,57.474,10.423280423280424,0.4356846473029045,0.34375,0.3870056497175141,0.0001685141266879,0.0036538260778786,0.0730964467005076,0.9098872277585044,0.9953945809723144,0.9025258959531208,0.1183182855449145,0.260084642399623,0.2781855148588442,0.036425015783107,0.1333926665220633,0.1697462973347633,0.0539560914039611,0.3983314037322998,0.399986207485199,0.0,0.5779
eng,amh,OPUS_bible,28539,MT560_OPUS_GlobalVoices,1.2,0.2,7.3,0.2,0.1,0.1,8.9,0.2,109.6,2.1,0.631,0.1375,2.8,0.4,9.5,0.5,0.6,0.2,10.7,0.5,140.0,4.0,0.5379,0.1685,1.4,0.2,8.1,0.2,0.0,0.0,9.8,0.3,122.4,4.0,0.6194,0.1402,5.1,0.4,13.6,0.5,1.1,0.3,15.2,0.5,110.5,1.9,0.6369,0.1406,15.9,0.7,24.1,0.6,3.8,0.5,26.9,0.7,96.9,2.0,0.8383,0.1059,16.5,0.7,24.8,0.6,4.2,0.5,27.4,0.7,97.0,1.5,0.8385,0.1068,0.1,0.0,5.6,0.1,0.0,0.0,6.9,0.1,148.7,4.9,0.4696,0.097,1.0,0.2286,0.54,0.492,0.3277,0.5186,1000.0,1598.0,272.0,210.0,294.0,56.55797329969516,57.474,59.6107634543179,0.4356846473029045,0.4399293286219081,0.3869047619047619,0.0001685141266879,0.0036538260778786,0.003086354951815,0.9098872277585044,0.8937816829925348,0.0338061562696497,0.1183182855449144,0.2075212895460752,0.2291408339588389,0.036425015783107,0.0682343842196208,0.0910766845954624,0.0539560914039611,0.2890665531158447,0.3357000350952148,0.0,0.5779
eng,amh,OPUS_bible,28539,OPUS_Tanzil,1.7,0.4,8.3,0.6,0.0,0.0,9.8,0.6,100.4,3.2,0.7266,0.1044,0.0,0.0,4.2,0.4,0.0,0.0,4.8,0.4,161.7,11.2,0.5035,0.1479,2.2,0.5,9.1,0.5,0.0,0.0,10.8,0.6,97.8,1.0,0.7254,0.0996,0.8,0.6,8.2,0.5,0.0,0.0,9.4,0.6,106.1,6.1,0.6476,0.1295,16.4,1.8,25.4,1.7,9.8,1.7,25.7,1.8,74.1,2.1,0.8043,0.1082,21.1,1.9,30.3,1.9,13.9,1.8,29.7,2.0,69.1,2.2,0.8171,0.1056,0.6,0.3,6.2,0.4,0.0,0.0,7.3,0.4,121.6,11.9,0.6039,0.0942,1.0,0.2286,0.54,0.492,0.3277,0.5186,1000.0,500.0,272.0,210.0,195.0,56.55797329969516,57.474,22.454,0.4356846473029045,0.4132762312633833,0.4296296296296296,0.0001685141266879,0.0036538260778786,0.0173688429678453,0.9098872277585044,0.9806899449607672,0.623520757569158,0.1183182855449145,0.1771797607583546,0.2004392074557499,0.036425015783107,0.0538939181421922,0.0769637371956422,0.0539560914039611,0.0457769036293029,0.075594425201416,0.0,0.5779
tgl,eng,MT560_OPUS_Tatoeba,6787,MT560_WikiMatrix,7.3,0.8,22.7,0.7,5.1,0.6,24.1,0.7,90.6,0.8,0.5381,0.1501,7.5,0.7,22.8,0.7,5.2,0.6,24.2,0.7,91.3,1.0,0.5372,0.1515,6.7,0.7,22.1,0.7,4.7,0.5,23.5,0.7,90.7,0.8,0.5315,0.1498,7.3,0.8,22.6,0.7,5.1,0.6,24.1,0.7,91.0,1.1,0.5356,0.1537,8.3,0.9,23.3,0.8,6.0,0.7,24.9,0.8,89.9,0.9,0.558,0.153,8.3,0.9,23.3,0.8,6.0,0.7,24.9,0.8,89.9,0.9,0.558,0.153,0.0,0.0,9.5,0.2,0.0,0.0,10.1,0.2,111.6,2.4,0.2892,0.0488,1.0,0.3864,0.5873,0.461,0.3277,0.55,997.0,2000.0,36.0,36.0,909.0,24.386352791474472,102.60080240722166,123.9585,0.5,0.0380952380952381,0.0380952380952381,0.0002348076208117,0.0003519302396058,0.003666549692034,0.110756284552844,0.876020213587662,0.8172448621954834,0.0793133166636688,0.1389116012784621,0.0924319687252554,0.0107959325942682,0.0198747482116657,0.010910346455239,0.4181553721427917,0.4284299612045288,0.2757956981658935,1.0,0.763
tgl,eng,MT560_OPUS_Tatoeba,6787,MT560_OPUS_Tatoeba,37.3,2.9,53.0,2.2,32.0,3.1,53.1,2.3,51.2,2.7,0.7777,0.1721,17.4,2.5,33.4,2.1,14.4,2.6,33.5,2.2,78.4,3.3,0.6153,0.1852,36.8,4.0,53.7,2.4,31.6,3.2,53.8,2.5,50.4,5.1,0.7928,0.171,19.7,2.4,36.8,2.1,15.9,2.5,37.0,2.2,73.9,3.0,0.6352,0.1915,54.3,3.2,67.8,2.2,48.6,3.5,68.3,2.2,36.9,2.9,0.8884,0.1178,54.3,3.2,67.8,2.2,48.6,3.5,68.3,2.2,36.9,2.9,0.8887,0.117,13.5,2.8,32.1,1.9,10.1,2.4,32.0,2.0,87.9,11.5,0.5853,0.1916,1.0,0.3864,0.5873,0.461,0.3277,0.55,997.0,500.0,36.0,36.0,30.0,24.386352791474472,102.60080240722166,23.43,0.5,0.4545454545454545,0.4545454545454545,0.0002348076208117,0.0003519302396058,0.0025608194622279,0.110756284552844,0.8250227399491366,0.7440291465488542,0.0793133166636688,0.0280234316331546,0.0919942224327673,0.0107959325942682,0.0037812749129783,0.0128538472727471,0.4181553721427917,0.0293634533882141,0.4846071004867553,1.0,0.763
tgl,eng,MT560_OPUS_Tatoeba,6787,MT560_OPUS_OpenSubtitles_v2018,18.1,2.4,34.1,1.9,9.0,1.9,34.6,1.9,87.5,3.5,0.721,0.1565,12.2,2.1,26.4,1.9,5.9,1.6,27.0,1.9,100.2,4.2,0.6282,0.1567,18.4,2.3,34.3,1.9,9.0,1.8,34.9,2.0,83.2,3.0,0.7318,0.1582,13.9,2.1,28.1,1.9,6.3,1.5,28.6,2.0,95.4,3.3,0.6504,0.1717,26.6,2.6,43.6,2.3,14.7,2.6,44.3,2.4,82.8,4.3,0.7918,0.1395,26.7,2.6,43.6,2.3,14.7,2.6,44.3,2.3,82.8,4.3,0.7919,0.1395,3.8,1.2,18.8,1.4,1.6,0.8,18.7,1.4,151.2,25.8,0.5551,0.1839,1.0,0.3864,0.5873,0.461,0.3277,0.55,997.0,500.0,36.0,36.0,33.0,24.386352791474472,102.60080240722166,17.648,0.5,0.4782608695652174,0.4782608695652174,0.0002348076208117,0.0003519302396058,0.0037398005439709,0.110756284552844,0.878369829256994,0.8206475389727124,0.0793133166636688,0.0484664986260146,0.0834270175771804,0.0107959325942682,0.0066052161614088,0.0135997915861119,0.4181553721427917,0.1404845714569091,0.5140387415885925,1.0,0.763
tgl,eng,MT560_OPUS_Tatoeba,6787,bible,17.7,0.8,39.1,0.7,14.5,0.8,39.4,0.7,71.3,1.2,0.6115,0.1122,17.2,0.9,38.6,0.8,13.6,0.9,38.9,0.8,76.5,2.4,0.5979,0.127,19.5,0.8,41.7,0.7,16.1,0.9,42.1,0.7,66.3,1.1,0.6403,0.1053,21.0,0.9,42.6,0.8,16.9,1.0,42.9,0.8,68.2,2.4,0.6427,0.1191,25.0,0.9,47.6,0.8,19.9,0.9,48.9,0.8,61.6,1.1,0.7614,0.0748,25.0,0.9,47.6,0.8,19.9,0.9,48.9,0.8,61.6,1.1,0.7614,0.0748,0.5,0.1,13.9,0.3,0.6,0.2,14.3,0.3,120.4,4.2,0.3034,0.0509,1.0,0.3864,0.5873,0.461,0.3277,0.55,997.0,1000.0,36.0,36.0,26.0,24.386352791474472,102.60080240722166,106.373,0.5,0.4193548387096774,0.4193548387096774,0.0002348076208117,0.0003519302396058,0.0002444229268705,0.110756284552844,0.0015475416435503,0.1934604225618504,0.0793133166636688,0.0737415610383198,0.1004950779764226,0.0107959325942682,0.0127997992646726,0.0409112845872029,0.4181553721427917,0.4578627347946167,0.638806939125061,1.0,0.763
